id,topic_name,word,phonetic,source
5b33ec6b-f9cb-43a1-9e3f-1f7b72e2f8cf,11 - Praise and Criticism,open to criticism,/ˈoʊpən tə ˈkɹɪtɪsɪzəm/,dictionary+eng_to_ipa+fixed_function
dc739d55-fa80-42d0-9f9d-616100d53e32,11 - Praise and Criticism,outspoken critic,/ˈaʊtˈspoʊkən ˈkrɪtɪk/,eng_to_ipa
85734436-0312-469b-80f1-2ffd2542310a,11 - Praise and Criticism,public outcry,/ˈpʌblɪk ˈaʊtkɹaɪ/,dictionary
50c91618-5ca1-45bb-8851-9e1e22f65564,11 - Praise and Criticism,speak ill of somebody,/spiːk ɪl əv ˈsəmˌbɑdi/,dictionary+eng_to_ipa+fixed_function
c6d61bfa-84e5-445f-92f1-4160aee1fe12,11 - Praise and Criticism,strongly object to,/ˈstrɔŋli ˈɑbʤɛkt tə/,eng_to_ipa+fixed_function
61f79dba-eb5b-477f-9f02-be981efcc295,11 - Praise and Criticism,take credit for sth,/teɪk ˈkrɛdɪt fə ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
16b89bbe-7fe2-4dd6-b389-78eead3f479d,11 - Praise and Criticism,take credit for doing sth,/teɪk ˈkrɛdɪt fə duɪŋ ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
281c9a01-1680-414d-93b0-eeb95abdc24d,11 - Praise and Criticism,take criticism,/teɪk ˈkɹɪtɪsɪzəm/,dictionary
e9cf0cc4-0265-4767-b46d-c8aa6bba2343,11 - Praise and Criticism,universal condemnation,/ˌjunəˈvərsəl ˌkɑndəmˈneɪʃən/,eng_to_ipa
dd172a06-a280-4a00-ac3a-ff9838679f33,11 - Praise and Criticism,warmly approve,/ˈwɔrmli əˈpruv/,eng_to_ipa
26a4a966-aabc-4325-b0ae-5c2aa7c6b4e2,11 - Praise and Criticism,heartily approve,/ˈhɑrtəli əˈpruv/,eng_to_ipa
7dad0188-edec-4403-992e-f52e4913903d,11 - Praise and Criticism,a glaring error,/ə ˈglɛrɪŋ ˈɛrər/,eng_to_ipa+fixed_function
07f88af9-12f5-4282-88e3-60df5c867005,11 - Praise and Criticism,a positive review,/ə ˈpɑzətɪv ɹɪˈvjuː/,dictionary+eng_to_ipa+fixed_function
1381942a-a9e9-4bc1-9eb8-483d889fffde,11 - Praise and Criticism,a favorable review,/ə ˈfeɪvərəbəl ɹɪˈvjuː/,dictionary+eng_to_ipa+fixed_function
5f4a4eeb-f952-40da-ab46-d402e7526fb4,11 - Praise and Criticism,a slippery customer,/ə sˈlɪpəri ˈkəstəmər/,eng_to_ipa+fixed_function
81077d5f-8776-436f-81b8-decc0f43c317,11 - Praise and Criticism,an appraising glance,/ən əˈpreɪzɪŋ glæns/,eng_to_ipa+fixed_function
791374f0-9d7e-4df3-90e1-e78d70da7e80,11 - Praise and Criticism,an appraising look,/ən əˈpreɪzɪŋ lʊk/,eng_to_ipa+fixed_function
d640c82e-92e9-415d-a4e9-6a0fc546dcf5,11 - Praise and Criticism,belittle one's achievements,/bɪˈlɪtəl wənz əˈʧivmənts/,eng_to_ipa
47ebd2e8-db07-49a1-a830-a2b38f120fa1,11 - Praise and Criticism,bring disgrace on,/brɪŋ dɪsˈgreɪs ɔn/,eng_to_ipa
c186c00f-462e-4be2-91cf-41700d211b0a,11 - Praise and Criticism,cloud one's judgment,/klaʊd wənz ˈʤəʤmənt/,eng_to_ipa
da2c748b-bfd0-449a-8ee4-d1acca386644,11 - Praise and Criticism,constant nagging,/ˈkɑnstənt ˈnægɪŋ/,eng_to_ipa
079aded4-fabd-42ab-bdc1-b0e0bcb40469,11 - Praise and Criticism,dirty trick,/ˈdərti tɹɪk/,dictionary+eng_to_ipa
5e84732d-6e5d-4aa1-9e2f-4dab1e0a4b51,11 - Praise and Criticism,dismiss criticism,/dɪsˈmɪs ˈkɹɪtɪsɪzəm/,dictionary+eng_to_ipa
87fbb99d-3fd1-4216-b65f-18a7f9303c36,11 - Praise and Criticism,dispute a claim,/dɪˈspjut ə kleɪm/,dictionary+eng_to_ipa+fixed_function
541bd5ce-dcc1-486c-977a-558c9283bf58,11 - Praise and Criticism,disruptive influence,/dɪsˈrəptɪv ˈɪn.flu.əns/,dictionary+eng_to_ipa
9d69f69c-3be6-415a-8e95-a9871f11d359,11 - Praise and Criticism,give sb a severe reprimand for doing something,/gɪv ˈsəmˌbɑdi ə səˈvɪr ˈrɛprəˌmænd fə duɪŋ ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
d198dc33-b676-4f42-b28c-8af309572aa0,11 - Praise and Criticism,have an attitude problem,/hæv ən ˈætəˌtud ˈprɑbləm/,eng_to_ipa+fixed_function
33e25d57-8105-4919-8e75-1b93b25e5f29,11 - Praise and Criticism,lay the blame,/leɪ ðə bleɪm/,dictionary+eng_to_ipa+fixed_function
f6856e45-5552-4a22-abf9-8684484fe76e,11 - Praise and Criticism,put the blame,/pʊt ðə bleɪm/,eng_to_ipa+fixed_function
0a6c8fff-73a8-4571-b49d-bf467aec7105,11 - Praise and Criticism,mixed reviews,/mɪkst rəvˈjuz/,eng_to_ipa
d6c070e1-38f9-48fe-9d51-be78be0ed6d2,11 - Praise and Criticism,bad reviews,/bæːd rəvˈjuz/,dictionary+eng_to_ipa
8f3d852e-5841-4e56-99cc-ce3b256721b7,11 - Praise and Criticism,negative reviews,/ˈnɛgətɪv rəvˈjuz/,eng_to_ipa
ab8db36f-3612-4d65-af1c-db5d5e002d16,11 - Praise and Criticism,provoke an outcry,/pɹəˈvəʊk ən ˈaʊtkɹaɪ/,dictionary+fixed_function
ef30e9b8-77d0-4cef-96d9-f133a35222d2,11 - Praise and Criticism,show disapproval,/ʃəʊ dɪsəˈpruvəl/,dictionary+eng_to_ipa
51810d72-79ef-4362-ac37-3a06b0ba8563,11 - Praise and Criticism,express disapproval,/ɛk.ˈspɹɛs dɪsəˈpruvəl/,dictionary+eng_to_ipa
c2d91c1e-d0ec-44b3-9ae2-2bdbe3dbc490,11 - Praise and Criticism,take flak,/teɪk flæk/,dictionary+eng_to_ipa
a89fe631-26f2-4d66-900c-f7f0d23fa219,11 - Praise and Criticism,be (all)sweetness and light,/bi ɔl sˈwitnəs ən laɪt/,eng_to_ipa+fixed_function
e340d0f5-a540-4f88-ab5a-7a6297dd06b9,11 - Praise and Criticism,be a hard act to follow,/bi ə hɑrd ækt tə ˈfɑloʊ/,eng_to_ipa+fixed_function
b9c7c085-5878-4204-b3e8-0fb18cef6b83,11 - Praise and Criticism,be a tough act to follow,/bi ə təf ækt tə ˈfɑloʊ/,eng_to_ipa+fixed_function
9fdf2b4d-2a3a-4083-90d8-fc20027618b7,11 - Praise and Criticism,be asking for trouble,/bi ˈæskɪŋ fə ˈtrəbəl/,eng_to_ipa+fixed_function
d04c6b09-3476-46bd-bc5a-a18bfedbacf7,11 - Praise and Criticism,cast aspersions on sb,/kæst əˈspərʒənz ɔn ˈsəmˌbɑdi/,eng_to_ipa
b91aab13-9563-4f67-8d70-78749a0398b2,11 - Praise and Criticism,cast aspersions on sth,/kæst əˈspərʒənz ɔn ˈsamθɪŋ/,dictionary+eng_to_ipa
35a30e7f-df1a-4ea7-bda3-36faabab081c,11 - Praise and Criticism,come under fire,/kəm ˈəndər ˈfɑeə(ɹ)/,dictionary+eng_to_ipa
49f38061-8cbc-4735-aa5b-a6221ce90497,11 - Praise and Criticism,do a hatchet job on,/dʉː ə ˈhæʧət ʤɑb ɔn/,dictionary+eng_to_ipa+fixed_function
ac8534ff-db8b-439a-a80a-dd2018cf001f,11 - Praise and Criticism,do somebody credit,/dʉː ˈsəmˌbɑdi ˈkrɛdɪt/,dictionary+eng_to_ipa
b2791c71-3101-4010-a30f-c1cbd3746c8f,11 - Praise and Criticism,do somebody something,/dʉː ˈsəmˌbɑdi ˈsamθɪŋ/,dictionary+eng_to_ipa
5ea23862-04c5-43a2-a017-426fc85bcc3c,11 - Praise and Criticism,do credit to somebody,/dʉː ˈkrɛdɪt tə ˈsəmˌbɑdi/,dictionary+eng_to_ipa+fixed_function
caec4e67-31f3-4f14-b8ea-420d975a2495,11 - Praise and Criticism,do credit to something,/dʉː ˈkrɛdɪt tə ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
6311c58d-8b85-41f7-b847-92b99f53bf11,11 - Praise and Criticism,find fault with sb,/faɪnd fɔlt wɪθ ˈsəmˌbɑdi/,eng_to_ipa
cb1ad0dd-e6d2-4575-aa1f-52a4b617d457,11 - Praise and Criticism,find fault with sth,/faɪnd fɔlt wɪθ ˈsamθɪŋ/,dictionary+eng_to_ipa
bc8bf4d2-4748-49be-ab93-2dc1a6d815a5,11 - Praise and Criticism,give as good as you get,/gɪv əz gʊd əz jʉː gɪt/,dictionary+eng_to_ipa+fixed_function
699bbd9c-661c-4bd8-a59a-5ab5bdda6d3a,11 - Praise and Criticism,give sb a break,/gɪv ˈsəmˌbɑdi ə breɪk/,eng_to_ipa+fixed_function
12d9243c-5472-4f9a-8aec-baf9d601a8a2,11 - Praise and Criticism,groundbreaking work,/ˈgraʊnˌbreɪkɪŋ wərk/,eng_to_ipa
2e1029c4-3939-42ce-94e5-ec375410897b,11 - Praise and Criticism,haul sb over the coals,/hɔl ˈsəmˌbɑdi ˈoʊvər ðə koʊlz/,eng_to_ipa+fixed_function
ee813862-0c15-484e-a3e0-97b8926b659e,11 - Praise and Criticism,drag sb over the coals,/dɹæɡ ˈsəmˌbɑdi ˈoʊvər ðə koʊlz/,dictionary+eng_to_ipa+fixed_function
344345ca-4f93-4913-a41f-9a02c2b9aa13,11 - Praise and Criticism,in the firing line,/ɪn ðə ˈfaɪɹɪŋ laɪn/,dictionary+eng_to_ipa+fixed_function
2f2b914c-6146-4acb-9015-953fa5b56ab8,11 - Praise and Criticism,in the line of fire,/ɪn ðə laɪn əv ˈfɑeə(ɹ)/,dictionary+eng_to_ipa+fixed_function
0c3802e2-5056-49b8-8e80-aaec7f406728,11 - Praise and Criticism,out of this world,/aʊt əv ðəs wərld/,dictionary+eng_to_ipa+fixed_function
21a908bc-aa8d-4f49-a889-adce9e76315f,11 - Praise and Criticism,pat sb on the back,/pæt ˈsəmˌbɑdi ɔn ðə bæk/,dictionary+eng_to_ipa+fixed_function
9a1a253c-80d1-48eb-a987-336d85c38d57,11 - Praise and Criticism,pat yourself on the back,/pæt ˈjɔrsɛlf ɔn ðə bæk/,dictionary+eng_to_ipa+fixed_function
16e9d35e-e758-499c-adcb-b9289de3a917,11 - Praise and Criticism,pick holes in sth,/pɪk həʊlz ɪn ˈsamθɪŋ/,dictionary+eng_to_ipa
7dc16604-2c49-499d-9032-09070b435da4,11 - Praise and Criticism,pick someone to pieces,/pɪk ˈsəmˌwən tə ˈpisɪz/,eng_to_ipa+fixed_function
98fdf5fb-9f87-466f-910d-147c5d25cee4,11 - Praise and Criticism,pick something to pieces,/pɪk ˈsamθɪŋ tə ˈpisɪz/,dictionary+eng_to_ipa+fixed_function
a6726e5c-4ac3-4922-8952-5433deb655ec,11 - Praise and Criticism,pull someone to pieces,/pʊl ˈsəmˌwən tə ˈpisɪz/,dictionary+eng_to_ipa+fixed_function
a9ae1652-420b-4428-a60d-cefcb7d75775,11 - Praise and Criticism,pull something to pieces,/pʊl ˈsamθɪŋ tə ˈpisɪz/,dictionary+eng_to_ipa+fixed_function
0b1b556c-9446-4ff7-9080-fb6c0634ed5e,11 - Praise and Criticism,pour scorn on sb,/pɔr skɔːn ɔn ˈsəmˌbɑdi/,dictionary+eng_to_ipa
40e76c07-3427-40b1-978a-fe840b517565,11 - Praise and Criticism,pour scorn on sth,/pɔr skɔːn ɔn ˈsamθɪŋ/,dictionary+eng_to_ipa
360091aa-5ccc-41a3-888d-5a9c746fee5d,11 - Praise and Criticism,heap scorn on sb,/heːp skɔːn ɔn ˈsəmˌbɑdi/,dictionary+eng_to_ipa
0ad0f351-4eb0-447c-813a-6ca74a761845,11 - Praise and Criticism,heap scorn on sth,/heːp skɔːn ɔn ˈsamθɪŋ/,dictionary+eng_to_ipa
cc45f399-9313-459a-bb32-6d6991ef1937,11 - Praise and Criticism,second to none,/ˈsɛkənd tə nɒn/,dictionary+eng_to_ipa+fixed_function
5fc726d4-203e-48f8-ab4b-c722c7f99800,11 - Praise and Criticism,sing the praises of sb,/sɪŋ ðə ˈpɹeɪzɪz əv ˈsəmˌbɑdi/,dictionary+eng_to_ipa+fixed_function
140431fa-5ece-4bf2-b1e6-51126470ac04,11 - Praise and Criticism,sing the praises of sth,/sɪŋ ðə ˈpɹeɪzɪz əv ˈsamθɪŋ/,dictionary+fixed_function
64008e1a-6d39-4083-ab3d-04f1ed3331ab,11 - Praise and Criticism,take your hat off to sb,/teɪk jʊr hat ɔf tə ˈsəmˌbɑdi/,dictionary+eng_to_ipa+fixed_function
81a5a796-eddb-4332-bf22-1f62d0916249,11 - Praise and Criticism,tear to shreds,/tɪr tə ʃrɛdz/,eng_to_ipa+fixed_function
a9b98ead-b1b7-4c27-8a7b-0d7f7cde255f,11 - Praise and Criticism,something to shreds,/ˈsamθɪŋ tə ʃrɛdz/,dictionary+eng_to_ipa+fixed_function
37b2a907-e0cc-4c2a-81e6-82b62bf4e677,11 - Praise and Criticism,think the world of sb (),/θɪŋk ðə wərld əv ˈsəmˌbɑdi/,dictionary+eng_to_ipa+fixed_function
b425b063-2f13-40b6-a362-a5d55ea780af,11 - Praise and Criticism,think the world of sth (),/θɪŋk ðə wərld əv ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
5950b9aa-5f9f-405f-abc7-21f3c6562cfc,11 - Praise and Criticism,think highly of sb,/θɪŋk ˈhaɪli əv ˈsəmˌbɑdi/,dictionary+eng_to_ipa+fixed_function
f7ba20a5-6e63-49fd-b70e-44dcd6c06c18,11 - Praise and Criticism,think highly of sth),/θɪŋk ˈhaɪli əv ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
19f392c3-328b-4bde-af88-c898d1396e96,11 - Praise and Criticism,to somebody's credit,/tə ˈsəmˌbɑdiz ˈkrɛdɪt/,eng_to_ipa+fixed_function
e02cbd33-fee8-472b-a96d-d6159065eac8,12 - Advice and Warning,a flood warning,/ə fləd ˈwɔrnɪŋ/,eng_to_ipa+fixed_function
469a3e68-785e-4264-a979-48db3a80a059,12 - Advice and Warning,a tornado warning,/ə tɔː(ɹ)ˈneɪ.dəʊ ˈwɔrnɪŋ/,dictionary+eng_to_ipa+fixed_function
63538e47-4212-4b28-b10d-683173ac32cf,12 - Advice and Warning,a word of caution,/ə wərd əv ˈkɔːʃ(ə)n/,dictionary+eng_to_ipa+fixed_function
803a29f2-b8d2-4dd6-a90d-eb139b45ad7d,12 - Advice and Warning,a note of caution,/ə nəʊt əv ˈkɔːʃ(ə)n/,dictionary+fixed_function
0675a0cf-86ae-4366-b103-bf90fa2c858f,12 - Advice and Warning,at a moment's notice,/ət ə ˈmoʊmənts ˈnəʊtɪs/,dictionary+eng_to_ipa+fixed_function
7658a176-a78d-48e0-952a-0aacd1ed3ce0,12 - Advice and Warning,dire warning,/daɪər ˈwɔrnɪŋ/,eng_to_ipa
9b00ed73-986f-4d52-b139-02b5c26000b7,12 - Advice and Warning,give someone a tip about something,/gɪv ˈsəmˌwən ə tɪp əˈbaʊt ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
fb616236-fc03-47f2-8ef1-27950477fd53,12 - Advice and Warning,give someone a tip for something,/gɪv ˈsəmˌwən ə tɪp fə ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
54e5bfb3-d746-4c7a-b0a6-31da48b0c8d2,12 - Advice and Warning,give someone a written warning,/gɪv ˈsəmˌwən ə ˈɹɪtn̩ ˈwɔrnɪŋ/,dictionary+eng_to_ipa+fixed_function
a1bc62c1-fc8c-4234-ac9c-f46dc9c6abfa,12 - Advice and Warning,give someone advice,/gɪv ˈsəmˌwən ədˈvaɪs/,dictionary+eng_to_ipa
8e5984dd-a7b1-4230-badc-aea11b3b71a3,12 - Advice and Warning,heed warnings,/hiːd ˈwɔrnɪŋz/,dictionary+eng_to_ipa
7178ef03-eb68-42c3-a5d8-ec1afd1e831d,12 - Advice and Warning,ignore warnings,/ɪɡˈnɔː ˈwɔrnɪŋz/,dictionary+eng_to_ipa
6055c109-4578-425e-aee3-4b5be358eaf1,12 - Advice and Warning,issue a warning,/ˈɪsjuː ə ˈwɔrnɪŋ/,dictionary+eng_to_ipa+fixed_function
b29e0fb7-795c-48e1-a578-be323987ece6,12 - Advice and Warning,legal advice,/ˈliː.ɡəl ədˈvaɪs/,dictionary
3ca60c11-f39e-4c62-86a2-2fc3c6b2b8d9,12 - Advice and Warning,offer advice on,/ˈɔfər ədˈvaɪs ɔn/,dictionary+eng_to_ipa
139bf34f-1fd5-4fb8-99af-a3cf9726433d,12 - Advice and Warning,on(full)alert,/ɔn fʊl əˈlɜːt/,dictionary+eng_to_ipa
94cb36e4-90e8-4cdd-8fe3-7ee50a60747b,12 - Advice and Warning,on someone's advice (),/ɔn ˈsəmˌwənz ədˈvaɪs/,dictionary+eng_to_ipa
e2254c5e-1545-4e18-a96a-be9fdce86e46,12 - Advice and Warning,on the advice of someone),/ɔn ðə ədˈvaɪs əv ˈsəmˌwən/,dictionary+eng_to_ipa+fixed_function
b3a636a7-08f1-489f-99e0-d45085172c98,12 - Advice and Warning,piece of advice,/pis əv ədˈvaɪs/,dictionary+eng_to_ipa+fixed_function
08a811f7-e3ae-4089-8fa1-7be7c45dd3ab,12 - Advice and Warning,proceed with caution,/pɹəˈsiːd wɪθ ˈkɔːʃ(ə)n/,dictionary+eng_to_ipa
aae4877b-3582-42cc-8f9f-7c7309acd965,12 - Advice and Warning,put someone on notice,/pʊt ˈsəmˌwən ɔn ˈnəʊtɪs/,dictionary+eng_to_ipa
97cf04fd-9faa-4713-9610-4ac58ce9a35a,12 - Advice and Warning,seek advice,/siːk ədˈvaɪs/,dictionary
d371d4e6-a04b-49b7-89a3-86372205b88e,12 - Advice and Warning,sound advice,/saʊnd ədˈvaɪs/,dictionary
e973de00-1832-4a45-b59c-f02c2f2ff86b,12 - Advice and Warning,strongly advise,/ˈstrɔŋli ədˈvaɪz/,dictionary+eng_to_ipa
73148cfd-4fcd-43e3-bbf9-298277ea8812,12 - Advice and Warning,take someone's advice,/teɪk ˈsəmˌwənz ədˈvaɪs/,dictionary+eng_to_ipa
0ac58fa5-0d35-4349-9992-211313ada1f1,12 - Advice and Warning,under the guidance of sb,/ˈəndər ðə ˈɡaɪdəns əv ˈsəmˌbɑdi/,dictionary+eng_to_ipa+fixed_function
b96f767e-4351-4c8b-a248-072132ad78b5,12 - Advice and Warning,warning shot,/ˈwɔrnɪŋ ʃɑt/,eng_to_ipa
4948cd78-6f14-455c-b1a4-3342f2848a6d,12 - Advice and Warning,warning sign,/ˈwɔrnɪŋ saɪn/,eng_to_ipa
a6eb5803-a40f-46cb-ae9a-6b3264135555,12 - Advice and Warning,word of warning,/wərd əv ˈwɔrnɪŋ/,eng_to_ipa+fixed_function
42dece8a-f872-4fd9-99bf-ebd06d6d85c8,12 - Advice and Warning,actions speak louder than words,/ˈæk.ʃənz spiːk ˈlaʊdə ðən wɜːdz/,dictionary+fixed_function
080720e6-d160-41bf-a7bb-46298a6238d8,12 - Advice and Warning,alarm bells ring ringing,/əˈlɑrm bɛlz rɪŋ ˈrɪŋɪŋ/,eng_to_ipa
f4d78143-ce19-49fc-aebe-9c177c7d7cbf,12 - Advice and Warning,alarm bells are ringing,/əˈlɑrm bɛlz ər ˈrɪŋɪŋ/,eng_to_ipa
b7f1c3c6-28fe-4dc2-aa5f-338a182816b7,12 - Advice and Warning,at short notice,/ət ʃɔrt ˈnəʊtɪs/,dictionary+eng_to_ipa+fixed_function
e5a87eaf-0a6d-46df-b1b3-b82dc35512c1,12 - Advice and Warning,on short notice,/ɔn ʃɔrt ˈnəʊtɪs/,dictionary+eng_to_ipa
22590080-b552-4c42-a59f-65567b9984a1,12 - Advice and Warning,be skating on thin ice,/bi ˈskeɪtɪŋ ɔn θɪn aɪs/,eng_to_ipa
97943145-0470-4b98-826d-1a92113bc4a5,12 - Advice and Warning,be walking on thin ice,/bi ˈwɔkɪŋ ɔn θɪn aɪs/,eng_to_ipa
1351dd80-6d67-48ed-bb88-28b6cc31f297,12 - Advice and Warning,better safe than sorry,/ˈbɛtər seɪf ðən ˈsɑri/,eng_to_ipa+fixed_function
60c2d64d-6666-4e5a-80a8-ec26472acea2,12 - Advice and Warning,bite off more than you can chew,/bʌɪt ɔf mɔr ðən jʉː kən ʧu/,dictionary+eng_to_ipa+fixed_function
9d349493-1113-483a-ab0d-407f4c786f42,12 - Advice and Warning,bite the bullet,/bʌɪt ðə ˈbʊlət/,dictionary+eng_to_ipa+fixed_function
a4e7aa0d-dd32-4e35-8f72-0e36758bb21a,12 - Advice and Warning,for what it's worth,/fə wɔt ɪts wərθ/,dictionary+eng_to_ipa+fixed_function
61e84318-4fe9-4114-a092-e4e99d385fee,12 - Advice and Warning,get your act together,/gɪt jʊr ækt təˈgɛðər/,eng_to_ipa
c9521e12-f082-4326-9cf7-1341112ebe50,12 - Advice and Warning,give someone food for thought,/gɪv ˈsəmˌwən fud fə θɔt/,eng_to_ipa+fixed_function
a77ddf68-52c6-4da2-aa20-3899020137d7,12 - Advice and Warning,learn(something)the hard way,/lərn ˈsamθɪŋ ðə hɑrd weɪ/,dictionary+eng_to_ipa+fixed_function
36dfd9b3-db0a-486c-9918-673abe280058,12 - Advice and Warning,look before you leap,/lʊk ˌbiˈfɔr jʉː liːp/,dictionary+eng_to_ipa
c03c2e79-0cc9-4a14-99a1-74ff9dd78837,12 - Advice and Warning,put all your eggs in one basket,/pʊt ɔl jʊr ɛgz ɪn wən ˈbæskət/,eng_to_ipa
bf6cf7fa-b9b8-443d-b25a-4536acdf48b1,12 - Advice and Warning,ring the changes(on something),/rɪŋ ðə ˈʧeɪnʤɪz ɔn ˈsamθɪŋ/,dictionary+eng_to_ipa+fixed_function
93d09461-ae07-4ad0-9557-b5019aca7a96,12 - Advice and Warning,set the record straight,/sɛt ðə ˈrɛkərd streɪt/,eng_to_ipa+fixed_function
c963cac7-8677-4896-8624-8e38e621b250,12 - Advice and Warning,put the record straight,/pʊt ðə ˈrɛkərd streɪt/,eng_to_ipa+fixed_function
fec37d45-153c-4a59-a911-9aeacd4eb40c,12 - Advice and Warning,take something on board,/teɪk ˈsamθɪŋ ɔn bɔrd/,dictionary+eng_to_ipa
13aee980-37cc-4ee3-899a-2c799c4eefcf,12 - Advice and Warning,take something to heart,/teɪk ˈsamθɪŋ tə hɑːt/,dictionary+fixed_function
aa4f9d32-3a12-446a-a11c-663c264c6a82,12 - Advice and Warning,take something with a pinch of salt,/teɪk ˈsamθɪŋ wɪθ ə pɪnʧ əv sɔlt/,dictionary+eng_to_ipa+fixed_function
ef5ca354-b7cb-4fd3-b570-c622e3894bd0,12 - Advice and Warning,take something with a grain of salt,/teɪk ˈsamθɪŋ wɪθ ə greɪn əv sɔlt/,dictionary+eng_to_ipa+fixed_function
276dd523-fde3-496b-bc62-31af4d220da9,12 - Advice and Warning,tempt fate,/tɛmpt feɪt/,eng_to_ipa
43ceaa29-0f4f-4c07-9178-e21450de2ba4,12 - Advice and Warning,tempt providence,/tɛmpt ˈprɑvədəns/,eng_to_ipa
1c14b91e-c77c-49d1-9919-494daa681f39,12 - Advice and Warning,turn over a new leaf,/tərn ˈoʊvər ə nu lif/,eng_to_ipa+fixed_function
467d66dd-25bc-4be0-aafd-59e045c96d17,12 - Advice and Warning,think outside the box,/θɪŋk ˈaʊtˈsaɪd ðə bɑks/,dictionary+eng_to_ipa+fixed_function
1b8e7eef-effd-465b-a41d-a83bc41f3921,12 - Advice and Warning,think twice,/θɪŋk twaɪs/,dictionary+eng_to_ipa
acc0fc57-89f9-4855-823e-5aeaf35b0cfd,12 - Advice and Warning,upset the apple cart,/ˈəpˌsɛt ðə ˈæpəl kɑrt/,eng_to_ipa+fixed_function
646b0456-f7ef-4879-af88-89fa46edaec0,"13 - Appearance, Character and Behavior",bear a resemblance to,/bɛr ə rɪˈzɛmbləns tə/,eng_to_ipa+fixed_function
b354e079-9fbc-482a-b713-ec59cfb002da,"13 - Appearance, Character and Behavior",broad hips,/brɔd hɪps/,eng_to_ipa
68833d70-207c-4ed4-bd1d-eb10a5b6e353,"13 - Appearance, Character and Behavior",chubby cheeks,/ˈʧəbi ʧiks/,eng_to_ipa
9080a4b6-8f28-467d-85e8-d69a9616dd43,"13 - Appearance, Character and Behavior",coarse hair,/kɔrs hɛr/,eng_to_ipa
5fcc0b26-bf03-4808-a077-2f47d822ac36,"13 - Appearance, Character and Behavior",droopy moustache,/ˈdrupi ˈməˌstæʃ/,eng_to_ipa
a73b4097-73c4-4677-9d58-991c3b74c6bd,"13 - Appearance, Character and Behavior",fair hair,/fɛr hɛr/,eng_to_ipa
3db305ca-369e-4be1-b6e9-d6135acaeee9,"13 - Appearance, Character and Behavior",ginger hair,/ˈʤɪnʤər hɛr/,eng_to_ipa
9110230b-9abe-460d-85ae-f4ea1fb38390,"13 - Appearance, Character and Behavior",go grey,/goʊ greɪ/,eng_to_ipa
69924afb-d559-4e1f-90f7-fefd355bbeeb,"13 - Appearance, Character and Behavior",have a striking appearance,/hæv ə ˈstraɪkɪŋ əˈpɪəɹəns/,dictionary+eng_to_ipa+fixed_function
8bc62cd5-1770-4584-9e58-1c5f5314267b,"13 - Appearance, Character and Behavior",immaculately groomed,/ˌɪˈmækjələtli ɡɹuːmd/,dictionary+eng_to_ipa
12480296-6026-4b15-9ff7-9e82f4a58d46,"13 - Appearance, Character and Behavior",lanky youth,/ˈlæŋk.i juθ/,dictionary
72f9e6c2-9b5c-4fd8-b33e-089255cac831,"13 - Appearance, Character and Behavior",lovely complexion,/ˈlʌvli kəmˈplɛkʃən/,dictionary
014f9485-923c-4eae-83ec-df773dd4176a,"13 - Appearance, Character and Behavior",oval face,/ˈəʊvəl feɪs/,dictionary
8d7d1ed4-0219-4921-9e35-2bd0f7c1cdee,"13 - Appearance, Character and Behavior",portly gentleman,/ˈpoːtliː ˈdʒɛn.təl.mən/,dictionary
564d4148-7ef0-4575-9061-ef3284a2e24c,"13 - Appearance, Character and Behavior",round face,/ˈɹaʊnd feɪs/,dictionary
ac048c34-09ba-4df1-a0c6-3145a80cc833,"13 - Appearance, Character and Behavior",slender waist,/ˈslɛndə weɪst/,dictionary
6b47342a-c2fe-4a59-806a-875877022909,"13 - Appearance, Character and Behavior",slim figure,/slɪm ˈfɪgjər/,dictionary+eng_to_ipa
5bce068e-f066-4c2e-91c3-980211dcdf79,"13 - Appearance, Character and Behavior",straight nose,/streɪt nəʊz/,dictionary+eng_to_ipa
6c273ae2-8f4d-4e43-91da-1656f97787d3,"13 - Appearance, Character and Behavior",thick hair,/θɪk hɛr/,eng_to_ipa
fdf78d94-152a-419f-8803-d5d3493b21c0,"13 - Appearance, Character and Behavior",tiny tot,/ˈtaɪni tɑt/,dictionary+eng_to_ipa
5531a091-afd1-4f76-9dbe-4070abdd94c9,"13 - Appearance, Character and Behavior",youthful appearance,/ˈjuːθfəl əˈpɪəɹəns/,dictionary
899a1e0c-d755-45bb-8f35-31465db49aaa,"13 - Appearance, Character and Behavior",a dazzling smile,/ə ˈdæz.lɪŋ ˈsmaɪ.əl/,dictionary+fixed_function
9ffed56f-6409-4de8-a0fa-d79fc46120cb,"13 - Appearance, Character and Behavior",abrasive manner,/əˈbɹeɪ.sɪv ˈmænə/,dictionary
652e8ad8-2951-43e2-9d26-34ee79e65318,"13 - Appearance, Character and Behavior",act your age,/ækt jʊr eɪd͡ʒ/,dictionary+eng_to_ipa
